po_id,medication_id,location_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,status
PO-11962,MED069,LOC005,SUP004,2025-11-18,2025-11-25,2025-11-25,1030,1030,Delivered
PO-11963,MED075,LOC007,SUP004,2025-11-18,2025-11-24,2025-11-24,50,50,Delivered
PO-11964,MED003,LOC004,SUP001,2025-11-19,2025-11-22,2025-11-22,60,60,Delivered
PO-11965,MED004,LOC003,SUP001,2025-11-19,2025-11-23,2025-11-23,380,380,Delivered
PO-11966,MED008,LOC002,SUP001,2025-11-19,2025-11-24,2025-11-24,260,260,Delivered
PO-11967,MED010,LOC007,SUP007,2025-11-19,2025-11-23,2025-11-23,70,70,Delivered
PO-11968,MED013,LOC002,SUP007,2025-11-19,2025-11-24,2025-11-24,140,140,Delivered
PO-11969,MED014,LOC007,SUP007,2025-11-19,2025-11-22,2025-11-22,50,50,Delivered
PO-11970,MED020,LOC004,SUP004,2025-11-19,2025-11-24,2025-11-24,140,140,Delivered
PO-11971,MED021,LOC002,SUP002,2025-11-19,2025-11-23,2025-11-23,700,700,Delivered
PO-11972,MED022,LOC006,SUP002,2025-11-19,2025-11-23,2025-11-23,790,790,Delivered
PO-11973,MED023,LOC007,SUP002,2025-11-19,2025-11-23,2025-11-23,140,140,Delivered
PO-11974,MED026,LOC003,SUP002,2025-11-19,2025-11-25,2025-11-25,1830,1830,Delivered
PO-11975,MED027,LOC005,SUP009,2025-11-19,2025-11-24,2025-11-24,390,390,Delivered
PO-11976,MED031,LOC004,SUP015,2025-11-19,2025-11-22,2025-11-22,220,220,Delivered
PO-11977,MED033,LOC005,SUP004,2025-11-19,2025-11-25,2025-11-25,60,60,Delivered
PO-11978,MED034,LOC006,SUP013,2025-11-19,2025-11-25,2025-11-25,280,280,Delivered
PO-11979,MED038,LOC005,SUP015,2025-11-19,2025-11-21,2025-11-21,70,70,Delivered
PO-11980,MED039,LOC003,SUP006,2025-11-19,2025-11-27,2025-11-27,60,60,Delivered
PO-11981,MED040,LOC006,SUP004,2025-11-19,2025-11-24,2025-11-24,120,120,Delivered
PO-11982,MED041,LOC005,SUP015,2025-11-19,2025-11-21,2025-11-21,80,80,Delivered
PO-11983,MED048,LOC005,SUP015,2025-11-19,2025-11-21,2025-11-21,160,160,Delivered
PO-11984,MED048,LOC007,SUP015,2025-11-19,2025-11-21,2025-11-21,50,50,Delivered
PO-11985,MED050,LOC006,SUP005,2025-11-19,2025-11-23,2025-11-23,3370,3370,Delivered
PO-11986,MED050,LOC007,SUP005,2025-11-19,2025-11-23,2025-11-23,240,240,Delivered
PO-11987,MED051,LOC002,SUP015,2025-11-19,2025-11-21,2025-11-21,1460,1460,Delivered
PO-11988,MED051,LOC003,SUP015,2025-11-19,2025-11-21,2025-11-21,2690,2690,Delivered
PO-11989,MED060,LOC003,SUP015,2025-11-19,2025-11-21,2025-11-21,70,70,Delivered
PO-11990,MED067,LOC003,SUP012,2025-11-19,2025-11-25,2025-11-25,750,750,Delivered
PO-11991,MED069,LOC001,SUP004,2025-11-19,2025-11-26,2025-11-26,3290,3290,Delivered
PO-11992,MED069,LOC003,SUP004,2025-11-19,2025-11-26,2025-11-26,2520,2520,Delivered
PO-11993,MED070,LOC003,SUP004,2025-11-19,2025-11-25,2025-11-25,460,460,Delivered
PO-11994,MED070,LOC005,SUP004,2025-11-19,2025-11-25,2025-11-25,160,160,Delivered
PO-11995,MED072,LOC001,SUP006,2025-11-19,2025-11-26,2025-11-26,80,80,Delivered
PO-11996,MED001,LOC002,SUP001,2025-11-20,2025-11-25,2025-11-25,340,340,Delivered
PO-11997,MED002,LOC004,SUP010,2025-11-20,2025-11-27,2025-11-27,100,100,Delivered
PO-11998,MED006,LOC002,SUP001,2025-11-20,2025-11-25,2025-11-25,420,420,Delivered
PO-11999,MED007,LOC003,SUP011,2025-11-20,2025-11-23,2025-11-23,1220,1220,Delivered
PO-12000,MED010,LOC002,SUP007,2025-11-20,2025-11-24,2025-11-24,420,420,Delivered
PO-12001,MED011,LOC007,SUP011,2025-11-20,2025-11-25,2025-11-25,80,80,Delivered
PO-12002,MED012,LOC003,SUP007,2025-11-20,2025-11-24,2025-11-24,650,650,Delivered
PO-12003,MED014,LOC006,SUP007,2025-11-20,2025-11-23,2025-11-23,360,360,Delivered
PO-12004,MED016,LOC003,SUP001,2025-11-20,2025-11-24,2025-11-24,1980,1980,Delivered
PO-12005,MED019,LOC007,SUP015,2025-11-20,2025-11-23,2025-11-23,90,90,Delivered
PO-12006,MED021,LOC001,SUP002,2025-11-20,2025-11-24,2025-11-24,1820,1820,Delivered
PO-12007,MED022,LOC005,SUP002,2025-11-20,2025-11-24,2025-11-24,360,360,Delivered
PO-12008,MED027,LOC003,SUP009,2025-11-20,2025-11-25,2025-11-25,950,950,Delivered
PO-12009,MED030,LOC002,SUP004,2025-11-20,2025-11-25,2025-11-25,90,90,Delivered
PO-12010,MED030,LOC007,SUP004,2025-11-20,2025-11-25,2025-11-25,50,50,Delivered
PO-12011,MED031,LOC006,SUP015,2025-11-20,2025-11-23,2025-11-23,1050,1050,Delivered
PO-12012,MED032,LOC001,SUP009,2025-11-20,2025-11-23,2025-11-23,650,650,Delivered
PO-12013,MED037,LOC003,SUP015,2025-11-20,2025-11-24,2025-11-24,2090,2090,Delivered
PO-12014,MED040,LOC001,SUP004,2025-11-20,2025-11-25,2025-11-26,140,140,Delayed
PO-12015,MED043,LOC003,SUP003,2025-11-20,2025-11-22,2025-11-22,200,200,Delivered
PO-12016,MED046,LOC003,SUP015,2025-11-20,2025-11-24,2025-11-24,970,970,Delivered
PO-12017,MED049,LOC006,SUP015,2025-11-20,2025-11-23,2025-11-23,1860,1860,Delivered
PO-12018,MED051,LOC006,SUP015,2025-11-20,2025-11-22,2025-11-22,2530,2530,Delivered
PO-12019,MED054,LOC007,SUP015,2025-11-20,2025-11-22,2025-11-22,50,50,Delivered
PO-12020,MED055,LOC001,SUP015,2025-11-20,2025-11-23,2025-11-23,1120,1120,Delivered
PO-12021,MED059,LOC006,SUP015,2025-11-20,2025-11-23,2025-11-23,490,490,Delivered
PO-12022,MED063,LOC003,SUP004,2025-11-20,2025-11-27,2025-11-27,380,380,Delivered
PO-12023,MED066,LOC007,SUP004,2025-11-20,2025-11-26,2025-11-26,80,80,Delivered
PO-12024,MED074,LOC006,SUP006,2025-11-20,2025-11-28,2025-11-28,70,70,Delivered
PO-12025,MED075,LOC001,SUP004,2025-11-20,2025-11-26,2025-11-26,830,830,Delivered
PO-12026,MED075,LOC005,SUP004,2025-11-20,2025-11-26,2025-11-27,290,290,Delayed
PO-12027,MED009,LOC004,SUP007,2025-11-21,2025-11-25,2025-11-25,240,240,Delivered
PO-12028,MED010,LOC001,SUP007,2025-11-21,2025-11-25,2025-11-25,990,990,Delivered
PO-12029,MED010,LOC005,SUP007,2025-11-21,2025-11-25,2025-11-25,360,360,Delivered
PO-12030,MED012,LOC002,SUP007,2025-11-21,2025-11-25,2025-11-25,330,330,Delivered
PO-12031,MED013,LOC004,SUP007,2025-11-21,2025-11-26,2025-11-26,50,50,Delivered
PO-12032,MED015,LOC006,SUP011,2025-11-21,2025-11-24,2025-11-24,430,430,Delivered
PO-12033,MED018,LOC006,SUP001,2025-11-21,2025-11-24,2025-11-24,1610,1610,Delivered
PO-12034,MED019,LOC006,SUP015,2025-11-21,2025-11-24,2025-11-24,950,950,Delivered
PO-12035,MED024,LOC005,SUP009,2025-11-21,2025-11-26,2025-11-26,620,620,Delivered
PO-12036,MED026,LOC001,SUP002,2025-11-21,2025-11-27,2025-11-27,2300,2300,Delivered
PO-12037,MED026,LOC004,SUP002,2025-11-21,2025-11-27,2025-11-27,370,370,Delivered
PO-12038,MED031,LOC001,SUP015,2025-11-21,2025-11-24,2025-11-24,1400,1400,Delivered
PO-12039,MED034,LOC005,SUP013,2025-11-21,2025-11-27,2025-11-27,120,120,Delivered
PO-12040,MED053,LOC001,SUP010,2025-11-21,2025-11-27,2025-11-27,300,300,Delivered
PO-12041,MED055,LOC006,SUP015,2025-11-21,2025-11-24,2025-11-24,770,770,Delivered
PO-12042,MED057,LOC004,SUP008,2025-11-21,2025-11-25,2025-11-25,310,310,Delivered
PO-12043,MED062,LOC005,SUP004,2025-11-21,2025-11-26,2025-11-26,470,470,Delivered
PO-12044,MED065,LOC007,SUP015,2025-11-21,2025-11-23,2025-11-23,70,70,Delivered
PO-12045,MED067,LOC006,SUP012,2025-11-21,2025-11-27,2025-11-27,720,720,Delivered
PO-12046,MED067,LOC007,SUP012,2025-11-21,2025-11-27,2025-11-27,80,80,Delivered
PO-12047,MED072,LOC006,SUP006,2025-11-21,2025-11-28,2025-11-28,60,60,Delivered
PO-12048,MED073,LOC002,SUP004,2025-11-21,2025-11-27,2025-11-27,80,80,Delivered
PO-12049,MED074,LOC002,SUP006,2025-11-21,2025-11-29,2025-11-29,50,50,Delivered
PO-12050,MED002,LOC006,SUP010,2025-11-22,2025-11-29,2025-11-29,700,700,Delivered
PO-12051,MED005,LOC002,SUP001,2025-11-22,2025-11-27,2025-11-27,130,130,Delivered
PO-12052,MED005,LOC004,SUP001,2025-11-22,2025-11-27,2025-11-27,60,60,Delivered
PO-12053,MED005,LOC006,SUP001,2025-11-22,2025-11-27,2025-11-27,420,420,Delivered
PO-12054,MED007,LOC002,SUP011,2025-11-22,2025-11-25,2025-11-25,630,630,Delivered
PO-12055,MED009,LOC003,SUP007,2025-11-22,2025-11-26,2025-11-26,1300,1300,Delivered
PO-12056,MED018,LOC003,SUP001,2025-11-22,2025-11-25,2025-11-25,1820,1820,Delivered
PO-12057,MED020,LOC002,SUP004,2025-11-22,2025-11-27,2025-11-27,330,330,Delivered
PO-12058,MED033,LOC006,SUP004,2025-11-22,2025-11-28,2025-11-28,140,140,Delivered
PO-12059,MED044,LOC004,SUP010,2025-11-22,2025-11-27,2025-11-27,70,70,Delivered
PO-12060,MED046,LOC002,SUP015,2025-11-22,2025-11-26,2025-11-26,450,450,Delivered
PO-12061,MED049,LOC003,SUP015,2025-11-22,2025-11-25,2025-11-25,1870,1870,Delivered
PO-12062,MED049,LOC007,SUP015,2025-11-22,2025-11-25,2025-11-25,150,150,Delivered
PO-12063,MED053,LOC006,SUP010,2025-11-22,2025-11-28,2025-11-28,300,300,Delivered
PO-12064,MED055,LOC002,SUP015,2025-11-22,2025-11-25,2025-11-25,460,460,Delivered
PO-12065,MED058,LOC002,SUP008,2025-11-22,2025-11-27,2025-11-27,280,280,Delivered
PO-12066,MED066,LOC002,SUP004,2025-11-22,2025-11-28,2025-11-28,530,530,Delivered
PO-12067,MED070,LOC006,SUP004,2025-11-22,2025-11-28,2025-11-28,400,400,Delivered
PO-12068,MED071,LOC006,SUP014,2025-11-22,2025-11-28,2025-11-28,130,130,Delivered
PO-12069,MED075,LOC003,SUP004,2025-11-22,2025-11-28,2025-11-28,620,620,Delivered
PO-12070,MED007,LOC006,SUP011,2025-11-23,2025-11-26,2025-11-26,1230,1230,Delivered
PO-12071,MED016,LOC005,SUP001,2025-11-23,2025-11-27,2025-11-27,810,810,Delivered
PO-12072,MED018,LOC005,SUP001,2025-11-23,2025-11-26,2025-11-26,740,740,Delivered
PO-12073,MED023,LOC003,SUP002,2025-11-23,2025-11-27,2025-11-27,1430,1430,Delivered
PO-12074,MED032,LOC006,SUP009,2025-11-23,2025-11-26,2025-11-26,520,520,Delivered
PO-12075,MED034,LOC004,SUP013,2025-11-23,2025-11-29,2025-11-29,60,60,Delivered
PO-12076,MED036,LOC001,SUP003,2025-11-23,2025-11-25,2025-11-25,2430,2430,Delivered
PO-12077,MED036,LOC006,SUP003,2025-11-23,2025-11-25,2025-11-25,1640,1640,Delivered
PO-12078,MED037,LOC005,SUP015,2025-11-23,2025-11-27,2025-11-27,880,880,Delivered
PO-12079,MED045,LOC006,SUP004,2025-11-23,2025-11-28,2025-11-28,590,590,Delivered
PO-12080,MED046,LOC005,SUP015,2025-11-23,2025-11-27,2025-11-27,400,400,Delivered
PO-12081,MED047,LOC005,SUP015,2025-11-23,2025-11-26,2025-11-26,250,250,Delivered
PO-12082,MED048,LOC004,SUP015,2025-11-23,2025-11-25,2025-11-28,90,90,Delayed
PO-12083,MED049,LOC002,SUP015,2025-11-23,2025-11-26,2025-11-26,1040,1040,Delivered
PO-12084,MED051,LOC007,SUP015,2025-11-23,2025-11-25,2025-11-25,180,180,Delivered
PO-12085,MED052,LOC007,SUP015,2025-11-23,2025-11-26,2025-11-26,50,50,Delivered
PO-12086,MED060,LOC006,SUP015,2025-11-23,2025-11-25,2025-11-25,80,80,Delivered
PO-12087,MED063,LOC005,SUP004,2025-11-23,2025-11-30,2025-12-01,150,150,Delayed
PO-12088,MED066,LOC001,SUP004,2025-11-23,2025-11-29,2025-11-29,1300,1300,Delivered
PO-12089,MED069,LOC006,SUP004,2025-11-23,2025-11-30,2025-11-30,3450,3450,Delivered
PO-12090,MED074,LOC003,SUP006,2025-11-23,2025-12-01,2025-12-01,80,80,Delivered
PO-12091,MED002,LOC007,SUP010,2025-11-24,2025-12-01,2025-12-01,50,50,Delivered
PO-12092,MED004,LOC004,SUP001,2025-11-24,2025-11-28,2025-11-28,70,70,Delivered
PO-12093,MED004,LOC005,SUP001,2025-11-24,2025-11-28,2025-11-28,150,150,Delivered
PO-12094,MED007,LOC007,SUP011,2025-11-24,2025-11-27,2025-11-27,340,340,Delivered
PO-12095,MED011,LOC004,SUP011,2025-11-24,2025-11-29,2025-11-29,50,50,Delivered
PO-12096,MED012,LOC005,SUP007,2025-11-24,2025-11-28,2025-11-28,270,270,Delivered
PO-12097,MED015,LOC001,SUP011,2025-11-24,2025-11-27,2025-11-27,600,600,Delivered
PO-12098,MED017,LOC005,SUP001,2025-11-24,2025-11-29,2025-11-29,550,550,Delivered
PO-12099,MED018,LOC002,SUP001,2025-11-24,2025-11-27,2025-11-27,920,920,Delivered
PO-12100,MED019,LOC003,SUP015,2025-11-24,2025-11-27,2025-11-27,1010,1010,Delivered
PO-12101,MED020,LOC005,SUP004,2025-11-24,2025-11-29,2025-11-29,360,360,Delivered
PO-12102,MED021,LOC007,SUP002,2025-11-24,2025-11-28,2025-11-28,120,120,Delivered
PO-12103,MED022,LOC002,SUP002,2025-11-24,2025-11-28,2025-11-28,470,470,Delivered
PO-12104,MED026,LOC006,SUP002,2025-11-24,2025-11-30,2025-11-30,1860,1860,Delivered
PO-12105,MED029,LOC003,SUP015,2025-11-24,2025-11-27,2025-11-27,250,250,Delivered
PO-12106,MED029,LOC007,SUP015,2025-11-24,2025-11-27,2025-11-27,50,50,Delivered
PO-12107,MED030,LOC005,SUP004,2025-11-24,2025-11-29,2025-11-29,90,90,Delivered
PO-12108,MED039,LOC006,SUP006,2025-11-24,2025-12-02,2025-12-02,90,90,Delivered
PO-12109,MED040,LOC003,SUP004,2025-11-24,2025-11-29,2025-11-29,120,120,Delivered
PO-12110,MED043,LOC006,SUP003,2025-11-24,2025-11-26,2025-11-26,210,210,Delivered
PO-12111,MED044,LOC006,SUP010,2025-11-24,2025-11-29,2025-11-29,430,430,Delivered
PO-12112,MED046,LOC007,SUP015,2025-11-24,2025-11-28,2025-11-28,70,70,Delivered
PO-12113,MED050,LOC001,SUP005,2025-11-24,2025-11-28,2025-11-28,4460,4460,Delivered
PO-12114,MED050,LOC003,SUP005,2025-11-24,2025-11-28,2025-11-28,3610,3610,Delivered
PO-12115,MED051,LOC005,SUP015,2025-11-24,2025-11-26,2025-11-26,1190,1190,Delivered
PO-12116,MED052,LOC001,SUP015,2025-11-24,2025-11-27,2025-11-27,460,460,Delivered
PO-12117,MED054,LOC005,SUP015,2025-11-24,2025-11-26,2025-11-26,140,140,Delivered
PO-12118,MED057,LOC002,SUP008,2025-11-24,2025-11-28,2025-11-28,330,330,Delivered
PO-12119,MED058,LOC004,SUP008,2025-11-24,2025-11-29,2025-11-29,290,290,Delivered
PO-12120,MED061,LOC003,SUP004,2025-11-24,2025-12-01,2025-12-01,1030,1030,Delivered
PO-12121,MED065,LOC006,SUP015,2025-11-24,2025-11-26,2025-11-26,680,680,Delivered
PO-12122,MED066,LOC003,SUP004,2025-11-24,2025-11-30,2025-11-30,1010,1010,Delivered
PO-12123,MED066,LOC006,SUP004,2025-11-24,2025-11-30,2025-11-30,890,890,Delivered
PO-12124,MED067,LOC001,SUP012,2025-11-24,2025-11-30,2025-11-30,1030,1030,Delivered
PO-12125,MED067,LOC002,SUP012,2025-11-24,2025-11-30,2025-11-30,420,420,Delivered
PO-12126,MED067,LOC004,SUP012,2025-11-24,2025-11-30,2025-11-30,150,150,Delivered
PO-12127,MED067,LOC005,SUP012,2025-11-24,2025-11-30,2025-11-30,360,360,Delivered
PO-12128,MED068,LOC004,SUP004,2025-11-24,2025-11-30,2025-11-30,590,590,Delivered
PO-12129,MED068,LOC005,SUP004,2025-11-24,2025-11-30,2025-11-30,1530,1530,Delivered
PO-12130,MED075,LOC006,SUP004,2025-11-24,2025-11-30,2025-11-30,560,560,Delivered
PO-12131,MED001,LOC001,SUP001,2025-11-25,2025-11-30,2025-11-30,930,930,Delivered
PO-12132,MED011,LOC002,SUP011,2025-11-25,2025-11-30,2025-11-30,170,170,Delivered
PO-12133,MED011,LOC005,SUP011,2025-11-25,2025-11-30,2025-11-30,140,140,Delivered
PO-12134,MED014,LOC003,SUP007,2025-11-25,2025-11-28,2025-11-28,400,400,Delivered
PO-12135,MED014,LOC004,SUP007,2025-11-25,2025-11-28,2025-11-28,90,90,Delivered
PO-12136,MED016,LOC002,SUP001,2025-11-25,2025-11-29,2025-11-29,880,880,Delivered
PO-12137,MED019,LOC005,SUP015,2025-11-25,2025-11-28,2025-11-28,450,450,Delivered
PO-12138,MED021,LOC005,SUP002,2025-11-25,2025-11-29,2025-11-29,600,600,Delivered
PO-12139,MED023,LOC001,SUP002,2025-11-25,2025-11-29,2025-12-02,1870,1870,Delayed
PO-12140,MED024,LOC006,SUP009,2025-11-25,2025-11-30,2025-11-30,1400,1400,Delivered
PO-12141,MED024,LOC007,SUP009,2025-11-25,2025-11-30,2025-11-30,110,110,Delivered
PO-12142,MED029,LOC001,SUP015,2025-11-25,2025-11-28,2025-11-28,300,300,Delivered
PO-12143,MED029,LOC002,SUP015,2025-11-25,2025-11-28,2025-11-28,130,130,Delivered
PO-12144,MED032,LOC005,SUP009,2025-11-25,2025-11-28,2025-11-28,260,260,Delivered
PO-12145,MED034,LOC001,SUP013,2025-11-25,2025-12-01,2025-12-01,330,330,Delivered
PO-12146,MED037,LOC007,SUP015,2025-11-25,2025-11-29,2025-11-29,160,160,Delivered
PO-12147,MED040,LOC002,SUP004,2025-11-25,2025-11-30,2025-11-30,70,70,Delivered
PO-12148,MED040,LOC005,SUP004,2025-11-25,2025-11-30,2025-12-03,50,50,Delayed
PO-12149,MED041,LOC003,SUP015,2025-11-25,2025-11-27,2025-11-27,220,220,Delivered
PO-12150,MED042,LOC007,SUP003,2025-11-25,2025-11-27,2025-11-27,50,50,Delivered
PO-12151,MED047,LOC001,SUP015,2025-11-25,2025-11-28,2025-11-28,720,720,Delivered
PO-12152,MED053,LOC003,SUP010,2025-11-25,2025-12-01,2025-12-01,240,240,Delivered
PO-12153,MED055,LOC007,SUP015,2025-11-25,2025-11-28,2025-11-28,60,60,Delivered
PO-12154,MED056,LOC001,SUP005,2025-11-25,2025-11-30,2025-11-30,860,860,Delivered
PO-12155,MED057,LOC003,SUP008,2025-11-25,2025-11-29,2025-11-29,540,540,Delivered
PO-12156,MED058,LOC005,SUP008,2025-11-25,2025-11-30,2025-11-30,230,230,Delivered
PO-12157,MED059,LOC002,SUP015,2025-11-25,2025-11-28,2025-11-28,260,260,Delivered
PO-12158,MED061,LOC001,SUP004,2025-11-25,2025-12-02,2025-12-02,1230,1230,Delivered
PO-12159,MED061,LOC005,SUP004,2025-11-25,2025-12-02,2025-12-02,450,450,Delivered
PO-12160,MED063,LOC007,SUP004,2025-11-25,2025-12-02,2025-12-02,50,50,Delivered
PO-12161,MED066,LOC004,SUP004,2025-11-25,2025-12-01,2025-12-01,150,150,Delivered
PO-12162,MED066,LOC005,SUP004,2025-11-25,2025-12-01,2025-12-01,430,430,Delivered
PO-12163,MED068,LOC001,SUP004,2025-11-25,2025-12-01,2025-12-01,4360,4360,Delivered
PO-12164,MED069,LOC004,SUP004,2025-11-25,2025-12-02,2025-12-02,460,460,Delivered
PO-12165,MED071,LOC002,SUP014,2025-11-25,2025-12-01,2025-12-01,70,70,Delivered
PO-12166,MED073,LOC001,SUP004,2025-11-25,2025-12-01,2025-12-01,260,260,Delivered
PO-12167,MED002,LOC005,SUP010,2025-11-26,2025-12-03,2025-12-03,200,200,Delivered
PO-12168,MED006,LOC004,SUP001,2025-11-26,2025-12-01,2025-12-01,160,160,Delivered
PO-12169,MED007,LOC001,SUP011,2025-11-26,2025-11-29,2025-11-29,1420,1420,Delivered
PO-12170,MED007,LOC005,SUP011,2025-11-26,2025-11-29,2025-11-29,510,510,Delivered
PO-12171,MED008,LOC001,SUP001,2025-11-26,2025-12-01,2025-12-01,620,620,Delivered
PO-12172,MED008,LOC003,SUP001,2025-11-26,2025-12-01,2025-12-01,500,500,Delivered
PO-12173,MED008,LOC006,SUP001,2025-11-26,2025-12-01,2025-12-01,480,480,Delivered
PO-12174,MED013,LOC005,SUP007,2025-11-26,2025-12-01,2025-12-01,100,100,Delivered
PO-12175,MED014,LOC001,SUP007,2025-11-26,2025-11-29,2025-11-29,500,500,Delivered
PO-12176,MED019,LOC004,SUP015,2025-11-26,2025-11-29,2025-11-29,190,190,Delivered
PO-12177,MED020,LOC006,SUP004,2025-11-26,2025-12-01,2025-12-01,720,720,Delivered
PO-12178,MED022,LOC004,SUP002,2025-11-26,2025-11-30,2025-11-30,170,170,Delivered
PO-12179,MED023,LOC006,SUP002,2025-11-26,2025-11-30,2025-11-30,1340,1340,Delivered
PO-12180,MED025,LOC005,SUP002,2025-11-26,2025-12-01,2025-12-01,990,990,Delivered
PO-12181,MED025,LOC007,SUP002,2025-11-26,2025-12-01,2025-12-01,190,190,Delivered
PO-12182,MED026,LOC002,SUP002,2025-11-26,2025-12-02,2025-12-02,920,920,Delivered
PO-12183,MED027,LOC002,SUP009,2025-11-26,2025-12-01,2025-12-01,540,540,Delivered
PO-12184,MED029,LOC006,SUP015,2025-11-26,2025-11-29,2025-11-29,260,260,Delivered
PO-12185,MED032,LOC004,SUP009,2025-11-26,2025-11-29,2025-11-29,100,100,Delivered
PO-12186,MED033,LOC002,SUP004,2025-11-26,2025-12-02,2025-12-02,80,80,Delivered
PO-12187,MED034,LOC002,SUP013,2025-11-26,2025-12-02,2025-12-05,140,140,Delayed
PO-12188,MED034,LOC007,SUP013,2025-11-26,2025-12-02,2025-12-02,50,50,Delivered
PO-12189,MED035,LOC006,SUP015,2025-11-26,2025-11-28,2025-11-28,230,230,Delivered
PO-12190,MED036,LOC003,SUP003,2025-11-26,2025-11-28,2025-11-28,1840,1840,Delivered
PO-12191,MED045,LOC001,SUP004,2025-11-26,2025-12-01,2025-12-01,860,860,Delivered
PO-12192,MED050,LOC004,SUP005,2025-11-26,2025-11-30,2025-11-30,1660,1660,Delivered
PO-12193,MED053,LOC005,SUP010,2025-11-26,2025-12-02,2025-12-02,90,90,Delivered
PO-12194,MED054,LOC006,SUP015,2025-11-26,2025-11-28,2025-11-28,330,330,Delivered
PO-12195,MED058,LOC006,SUP008,2025-11-26,2025-12-01,2025-12-01,630,630,Delivered
PO-12196,MED059,LOC001,SUP015,2025-11-26,2025-11-29,2025-11-29,630,630,Delivered
PO-12197,MED062,LOC007,SUP004,2025-11-26,2025-12-01,2025-12-01,90,90,Delivered
PO-12198,MED064,LOC003,SUP005,2025-11-26,2025-12-01,2025-12-01,2170,2170,Delivered
PO-12199,MED068,LOC002,SUP004,2025-11-26,2025-12-02,2025-12-02,1730,1730,Delivered
PO-12200,MED073,LOC003,SUP004,2025-11-26,2025-12-02,2025-12-02,180,180,Delivered
PO-12201,MED003,LOC001,SUP001,2025-11-27,2025-11-30,2025-11-30,360,360,Delivered
PO-12202,MED006,LOC001,SUP001,2025-11-27,2025-12-02,2025-12-02,1070,1070,Delivered
PO-12203,MED009,LOC005,SUP007,2025-11-27,2025-12-01,2025-12-01,530,530,Delivered
PO-12204,MED010,LOC004,SUP007,2025-11-27,2025-12-01,2025-12-01,150,150,Delivered
PO-12205,MED013,LOC003,SUP007,2025-11-27,2025-12-02,2025-12-02,250,250,Delivered
PO-12206,MED013,LOC007,SUP007,2025-11-27,2025-12-02,2025-12-02,50,50,Delivered
PO-12207,MED014,LOC005,SUP007,2025-11-27,2025-11-30,2025-11-30,190,190,Delivered
PO-12208,MED015,LOC002,SUP011,2025-11-27,2025-11-30,2025-11-30,240,240,Delivered
PO-12209,MED015,LOC004,SUP011,2025-11-27,2025-11-30,2025-11-30,90,90,Delivered
PO-12210,MED020,LOC003,SUP004,2025-11-27,2025-12-02,2025-12-02,820,820,Delivered
PO-12211,MED020,LOC007,SUP004,2025-11-27,2025-12-02,2025-12-02,230,230,Delivered
PO-12212,MED024,LOC003,SUP009,2025-11-27,2025-12-02,2025-12-02,1500,1500,Delivered
PO-12213,MED026,LOC005,SUP002,2025-11-27,2025-12-03,2025-12-03,810,810,Delivered
PO-12214,MED029,LOC005,SUP015,2025-11-27,2025-11-30,2025-11-30,100,100,Delivered
PO-12215,MED031,LOC002,SUP015,2025-11-27,2025-11-30,2025-11-30,680,680,Delivered
PO-12216,MED031,LOC003,SUP015,2025-11-27,2025-11-30,2025-11-30,1140,1140,Delivered
PO-12217,MED033,LOC001,SUP004,2025-11-27,2025-12-03,2025-12-03,220,220,Delivered
PO-12218,MED035,LOC003,SUP015,2025-11-27,2025-11-29,2025-11-29,210,210,Delivered
PO-12219,MED036,LOC005,SUP003,2025-11-27,2025-11-29,2025-11-29,780,780,Delivered
PO-12220,MED036,LOC007,SUP003,2025-11-27,2025-11-29,2025-11-29,140,140,Delivered
PO-12221,MED041,LOC001,SUP015,2025-11-27,2025-11-29,2025-11-29,260,260,Delivered
PO-12222,MED042,LOC003,SUP003,2025-11-27,2025-11-29,2025-11-29,650,650,Delivered
PO-12223,MED045,LOC007,SUP004,2025-11-27,2025-12-02,2025-12-02,60,60,Delivered
PO-12224,MED049,LOC001,SUP015,2025-11-27,2025-11-30,2025-11-30,2550,2550,Delivered
PO-12225,MED049,LOC005,SUP015,2025-11-27,2025-11-30,2025-12-01,900,900,Delayed
PO-12226,MED052,LOC003,SUP015,2025-11-27,2025-11-30,2025-11-30,310,310,Delivered
PO-12227,MED054,LOC001,SUP015,2025-11-27,2025-11-29,2025-11-29,430,430,Delivered
PO-12228,MED056,LOC007,SUP005,2025-11-27,2025-12-02,2025-12-02,50,50,Delivered
PO-12229,MED058,LOC001,SUP008,2025-11-27,2025-12-02,2025-12-02,840,840,Delivered
PO-12230,MED061,LOC002,SUP004,2025-11-27,2025-12-04,2025-12-04,460,460,Delivered
PO-12231,MED061,LOC007,SUP004,2025-11-27,2025-12-04,2025-12-04,80,80,Delivered
PO-12232,MED062,LOC004,SUP004,2025-11-27,2025-12-02,2025-12-02,180,180,Delivered
PO-12233,MED064,LOC001,SUP005,2025-11-27,2025-12-02,2025-12-02,2580,2580,Delivered
PO-12234,MED064,LOC002,SUP005,2025-11-27,2025-12-02,2025-12-02,1110,1110,Delivered
PO-12235,MED064,LOC006,SUP005,2025-11-27,2025-12-02,2025-12-02,1810,1810,Delivered
PO-12236,MED065,LOC002,SUP015,2025-11-27,2025-11-29,2025-11-29,410,410,Delivered
PO-12237,MED068,LOC003,SUP004,2025-11-27,2025-12-03,2025-12-06,3520,3520,Delayed
