inventory_id,medication_id,location_id,snapshot_date,quantity_on_hand,reorder_level,average_daily_usage,days_of_supply
INV-20251128-MED031-LOC002,MED031,LOC002,2025-11-28,313,405,36.79,8.5
INV-20251128-MED031-LOC003,MED031,LOC003,2025-11-28,577,700,63.57,9.1
INV-20251128-MED031-LOC004,MED031,LOC004,2025-11-28,223,145,13.14,17.0
INV-20251128-MED031-LOC005,MED031,LOC005,2025-11-28,373,276,25.07,14.9
INV-20251128-MED031-LOC006,MED031,LOC006,2025-11-28,1182,631,57.29,20.6
INV-20251128-MED031-LOC007,MED031,LOC007,2025-11-28,49,47,4.21,11.6
INV-20251128-MED032-LOC001,MED032,LOC001,2025-11-28,736,403,36.57,20.1
INV-20251128-MED032-LOC002,MED032,LOC002,2025-11-28,163,158,14.36,11.4
INV-20251128-MED032-LOC003,MED032,LOC003,2025-11-28,330,318,28.86,11.4
INV-20251128-MED032-LOC004,MED032,LOC004,2025-11-28,51,64,5.79,8.8
INV-20251128-MED032-LOC005,MED032,LOC005,2025-11-28,365,144,13.07,27.9
INV-20251128-MED032-LOC006,MED032,LOC006,2025-11-28,678,309,28.07,24.2
INV-20251128-MED032-LOC007,MED032,LOC007,2025-11-28,33,22,2.0,16.5
INV-20251128-MED033-LOC001,MED033,LOC001,2025-11-28,149,192,13.71,10.9
INV-20251128-MED033-LOC002,MED033,LOC002,2025-11-28,64,77,5.5,11.6
INV-20251128-MED033-LOC003,MED033,LOC003,2025-11-28,135,142,10.14,13.3
INV-20251128-MED033-LOC004,MED033,LOC004,2025-11-28,38,24,1.71,22.2
INV-20251128-MED033-LOC005,MED033,LOC005,2025-11-28,74,58,4.14,17.9
INV-20251128-MED033-LOC006,MED033,LOC006,2025-11-28,217,127,9.07,23.9
INV-20251128-MED033-LOC007,MED033,LOC007,2025-11-28,48,9,0.64,75.0
INV-20251128-MED034-LOC001,MED034,LOC001,2025-11-28,243,327,23.29,10.4
INV-20251128-MED034-LOC002,MED034,LOC002,2025-11-28,110,132,9.36,11.8
INV-20251128-MED034-LOC003,MED034,LOC003,2025-11-28,247,245,17.43,14.2
INV-20251128-MED034-LOC004,MED034,LOC004,2025-11-28,45,41,2.86,15.7
INV-20251128-MED034-LOC005,MED034,LOC005,2025-11-28,153,108,7.71,19.8
INV-20251128-MED034-LOC006,MED034,LOC006,2025-11-28,377,239,17.07,22.1
INV-20251128-MED034-LOC007,MED034,LOC007,2025-11-28,4,14,1.0,4.0
INV-20251128-MED035-LOC001,MED035,LOC001,2025-11-28,150,145,14.5,10.3
INV-20251128-MED035-LOC002,MED035,LOC002,2025-11-28,120,55,5.5,21.8
INV-20251128-MED035-LOC003,MED035,LOC003,2025-11-28,99,110,11.0,9.0
INV-20251128-MED035-LOC004,MED035,LOC004,2025-11-28,26,23,2.29,11.4
INV-20251128-MED035-LOC005,MED035,LOC005,2025-11-28,75,46,4.57,16.4
INV-20251128-MED035-LOC006,MED035,LOC006,2025-11-28,336,118,11.79,28.5
INV-20251128-MED035-LOC007,MED035,LOC007,2025-11-28,12,6,0.57,21.1
INV-20251128-MED036-LOC001,MED036,LOC001,2025-11-28,2999,1286,128.57,23.3
INV-20251128-MED036-LOC002,MED036,LOC002,2025-11-28,752,479,47.86,15.7
INV-20251128-MED036-LOC003,MED036,LOC003,2025-11-28,2509,958,95.71,26.2
INV-20251128-MED036-LOC004,MED036,LOC004,2025-11-28,230,163,16.29,14.1
INV-20251128-MED036-LOC005,MED036,LOC005,2025-11-28,342,420,42.0,8.1
INV-20251128-MED036-LOC006,MED036,LOC006,2025-11-28,2117,905,90.5,23.4
INV-20251128-MED036-LOC007,MED036,LOC007,2025-11-28,53,65,6.5,8.2
INV-20251128-MED037-LOC001,MED037,LOC001,2025-11-28,2179,1959,163.21,13.4
INV-20251128-MED037-LOC002,MED037,LOC002,2025-11-28,1105,754,62.79,17.6
INV-20251128-MED037-LOC003,MED037,LOC003,2025-11-28,2497,1466,122.14,20.4
INV-20251128-MED037-LOC004,MED037,LOC004,2025-11-28,271,250,20.79,13.0
INV-20251128-MED037-LOC005,MED037,LOC005,2025-11-28,1234,600,50.0,24.7
INV-20251128-MED037-LOC006,MED037,LOC006,2025-11-28,1366,1362,113.43,12.0
INV-20251128-MED037-LOC007,MED037,LOC007,2025-11-28,72,115,9.57,7.5
INV-20251128-MED038-LOC001,MED038,LOC001,2025-11-28,94,70,7.0,13.4
INV-20251128-MED038-LOC002,MED038,LOC002,2025-11-28,72,26,2.57,28.0
INV-20251128-MED038-LOC003,MED038,LOC003,2025-11-28,68,50,5.0,13.6
INV-20251128-MED038-LOC004,MED038,LOC004,2025-11-28,15,10,0.93,16.1
INV-20251128-MED038-LOC005,MED038,LOC005,2025-11-28,62,36,3.57,17.4
INV-20251128-MED038-LOC006,MED038,LOC006,2025-11-28,102,50,5.0,20.4
INV-20251128-MED038-LOC007,MED038,LOC007,2025-11-28,48,5,0.43,111.6
INV-20251128-MED039-LOC001,MED039,LOC001,2025-11-28,93,76,4.71,19.7
INV-20251128-MED039-LOC002,MED039,LOC002,2025-11-28,32,29,1.79,17.9
INV-20251128-MED039-LOC003,MED039,LOC003,2025-11-28,100,55,3.43,29.2
INV-20251128-MED039-LOC004,MED039,LOC004,2025-11-28,36,6,0.36,100.0
INV-20251128-MED039-LOC005,MED039,LOC005,2025-11-28,51,15,0.93,54.8
INV-20251128-MED039-LOC006,MED039,LOC006,2025-11-28,83,94,5.86,14.2
INV-20251128-MED039-LOC007,MED039,LOC007,2025-11-28,265,5,0.14,1892.9
INV-20251128-MED040-LOC001,MED040,LOC001,2025-11-28,170,127,9.71,17.5
INV-20251128-MED040-LOC002,MED040,LOC002,2025-11-28,23,52,4.0,5.8
INV-20251128-MED040-LOC003,MED040,LOC003,2025-11-28,42,93,7.14,5.9
INV-20251128-MED040-LOC004,MED040,LOC004,2025-11-28,45,21,1.57,28.7
INV-20251128-MED040-LOC005,MED040,LOC005,2025-11-28,27,47,3.57,7.6
INV-20251128-MED040-LOC006,MED040,LOC006,2025-11-28,144,94,7.21,20.0
INV-20251128-MED040-LOC007,MED040,LOC007,2025-11-28,35,9,0.64,54.7
INV-20251128-MED041-LOC001,MED041,LOC001,2025-11-28,110,131,13.07,8.4
INV-20251128-MED041-LOC002,MED041,LOC002,2025-11-28,92,59,5.86,15.7
INV-20251128-MED041-LOC003,MED041,LOC003,2025-11-28,318,116,11.57,27.5
INV-20251128-MED041-LOC004,MED041,LOC004,2025-11-28,29,21,2.07,14.0
INV-20251128-MED041-LOC005,MED041,LOC005,2025-11-28,77,47,4.64,16.6
INV-20251128-MED041-LOC006,MED041,LOC006,2025-11-28,94,98,9.79,9.6
INV-20251128-MED041-LOC007,MED041,LOC007,2025-11-28,44,10,0.93,47.3
INV-20251128-MED042-LOC001,MED042,LOC001,2025-11-28,438,456,45.57,9.6
INV-20251128-MED042-LOC002,MED042,LOC002,2025-11-28,290,185,18.5,15.7
INV-20251128-MED042-LOC003,MED042,LOC003,2025-11-28,295,359,35.86,8.2
INV-20251128-MED042-LOC004,MED042,LOC004,2025-11-28,83,55,5.43,15.3
INV-20251128-MED042-LOC005,MED042,LOC005,2025-11-28,196,158,15.71,12.5
INV-20251128-MED042-LOC006,MED042,LOC006,2025-11-28,485,317,31.64,15.3
INV-20251128-MED042-LOC007,MED042,LOC007,2025-11-28,68,21,2.07,32.9
INV-20251128-MED043-LOC001,MED043,LOC001,2025-11-28,161,143,14.29,11.3
INV-20251128-MED043-LOC002,MED043,LOC002,2025-11-28,110,65,6.43,17.1
INV-20251128-MED043-LOC003,MED043,LOC003,2025-11-28,189,117,11.64,16.2
INV-20251128-MED043-LOC004,MED043,LOC004,2025-11-28,35,21,2.07,16.9
INV-20251128-MED043-LOC005,MED043,LOC005,2025-11-28,54,54,5.36,10.1
INV-20251128-MED043-LOC006,MED043,LOC006,2025-11-28,264,113,11.21,23.6
INV-20251128-MED043-LOC007,MED043,LOC007,2025-11-28,42,11,1.07,39.3
INV-20251128-MED044-LOC001,MED044,LOC001,2025-11-28,572,463,35.57,16.1
INV-20251128-MED044-LOC002,MED044,LOC002,2025-11-28,177,170,13.07,13.5
INV-20251128-MED044-LOC003,MED044,LOC003,2025-11-28,421,362,27.79,15.1
INV-20251128-MED044-LOC004,MED044,LOC004,2025-11-28,87,63,4.79,18.2
INV-20251128-MED044-LOC005,MED044,LOC005,2025-11-28,185,133,10.21,18.1
INV-20251128-MED044-LOC006,MED044,LOC006,2025-11-28,267,335,25.71,10.4
INV-20251128-MED044-LOC007,MED044,LOC007,2025-11-28,52,23,1.71,30.4
INV-20251128-MED045-LOC001,MED045,LOC001,2025-11-28,537,719,55.29,9.7
INV-20251128-MED045-LOC002,MED045,LOC002,2025-11-28,313,258,19.79,15.8
INV-20251128-MED045-LOC003,MED045,LOC003,2025-11-28,695,526,40.43,17.2
INV-20251128-MED045-LOC004,MED045,LOC004,2025-11-28,168,68,5.21,32.2
INV-20251128-MED045-LOC005,MED045,LOC005,2025-11-28,290,199,15.29,19.0
INV-20251128-MED045-LOC006,MED045,LOC006,2025-11-28,862,509,39.14,22.0
INV-20251128-MED045-LOC007,MED045,LOC007,2025-11-28,38,43,3.29,11.6
INV-20251128-MED046-LOC001,MED046,LOC001,2025-11-28,1283,834,69.5,18.5
INV-20251128-MED046-LOC002,MED046,LOC002,2025-11-28,590,344,28.64,20.6
INV-20251128-MED046-LOC003,MED046,LOC003,2025-11-28,1204,694,57.79,20.8
INV-20251128-MED046-LOC004,MED046,LOC004,2025-11-28,126,115,9.57,13.2
INV-20251128-MED046-LOC005,MED046,LOC005,2025-11-28,576,276,23.0,25.0
INV-20251128-MED046-LOC006,MED046,LOC006,2025-11-28,793,631,52.57,15.1
INV-20251128-MED046-LOC007,MED046,LOC007,2025-11-28,92,48,4.0,23.0
INV-20251128-MED047-LOC001,MED047,LOC001,2025-11-28,1011,459,41.71,24.2
INV-20251128-MED047-LOC002,MED047,LOC002,2025-11-28,231,206,18.71,12.3
INV-20251128-MED047-LOC003,MED047,LOC003,2025-11-28,405,362,32.86,12.3
INV-20251128-MED047-LOC004,MED047,LOC004,2025-11-28,118,57,5.14,23.0
INV-20251128-MED047-LOC005,MED047,LOC005,2025-11-28,341,149,13.5,25.3
INV-20251128-MED047-LOC006,MED047,LOC006,2025-11-28,568,337,30.57,18.6
INV-20251128-MED047-LOC007,MED047,LOC007,2025-11-28,18,21,1.86,9.7
INV-20251128-MED048-LOC001,MED048,LOC001,2025-11-28,259,275,27.5,9.4
INV-20251128-MED048-LOC002,MED048,LOC002,2025-11-28,150,115,11.5,13.0
INV-20251128-MED048-LOC003,MED048,LOC003,2025-11-28,185,216,21.57,8.6
INV-20251128-MED048-LOC004,MED048,LOC004,2025-11-28,105,48,4.71,22.3
INV-20251128-MED048-LOC005,MED048,LOC005,2025-11-28,161,85,8.43,19.1
INV-20251128-MED048-LOC006,MED048,LOC006,2025-11-28,219,210,21.0,10.4
INV-20251128-MED048-LOC007,MED048,LOC007,2025-11-28,50,20,2.0,25.0
INV-20251128-MED049-LOC001,MED049,LOC001,2025-11-28,1305,1603,145.64,9.0
INV-20251128-MED049-LOC002,MED049,LOC002,2025-11-28,1340,669,60.79,22.0
INV-20251128-MED049-LOC003,MED049,LOC003,2025-11-28,2370,1214,110.29,21.5
INV-20251128-MED049-LOC004,MED049,LOC004,2025-11-28,268,195,17.64,15.2
INV-20251128-MED049-LOC005,MED049,LOC005,2025-11-28,413,528,48.0,8.6
INV-20251128-MED049-LOC006,MED049,LOC006,2025-11-28,2103,1120,101.79,20.7
INV-20251128-MED049-LOC007,MED049,LOC007,2025-11-28,188,93,8.43,22.3
INV-20251128-MED050-LOC001,MED050,LOC001,2025-11-28,6358,3239,269.86,23.6
INV-20251128-MED050-LOC002,MED050,LOC002,2025-11-28,1409,1369,114.07,12.4
INV-20251128-MED050-LOC003,MED050,LOC003,2025-11-28,4952,2579,214.86,23.0
INV-20251128-MED050-LOC004,MED050,LOC004,2025-11-28,952,1201,100.07,9.5
INV-20251128-MED050-LOC005,MED050,LOC005,2025-11-28,1354,1108,92.29,14.7
INV-20251128-MED050-LOC006,MED050,LOC006,2025-11-28,3963,2436,202.93,19.5
INV-20251128-MED050-LOC007,MED050,LOC007,2025-11-28,238,196,16.29,14.6
INV-20251128-MED051-LOC001,MED051,LOC001,2025-11-28,3497,1868,186.71,18.7
INV-20251128-MED051-LOC002,MED051,LOC002,2025-11-28,1501,727,72.64,20.7
INV-20251128-MED051-LOC003,MED051,LOC003,2025-11-28,2836,1438,143.79,19.7
INV-20251128-MED051-LOC004,MED051,LOC004,2025-11-28,398,277,27.64,14.4
INV-20251128-MED051-LOC005,MED051,LOC005,2025-11-28,1581,644,64.36,24.6
INV-20251128-MED051-LOC006,MED051,LOC006,2025-11-28,2819,1377,137.64,20.5
INV-20251128-MED051-LOC007,MED051,LOC007,2025-11-28,214,89,8.86,24.2
INV-20251128-MED052-LOC001,MED052,LOC001,2025-11-28,611,279,25.36,24.1
INV-20251128-MED052-LOC002,MED052,LOC002,2025-11-28,221,119,10.79,20.5
INV-20251128-MED052-LOC003,MED052,LOC003,2025-11-28,169,195,17.71,9.5
INV-20251128-MED052-LOC004,MED052,LOC004,2025-11-28,66,40,3.57,18.5
INV-20251128-MED052-LOC005,MED052,LOC005,2025-11-28,153,75,6.79,22.5
INV-20251128-MED052-LOC006,MED052,LOC006,2025-11-28,382,202,18.29,20.9
INV-20251128-MED052-LOC007,MED052,LOC007,2025-11-28,54,20,1.79,30.2
INV-20251128-MED053-LOC001,MED053,LOC001,2025-11-28,430,280,20.0,21.5
INV-20251128-MED053-LOC002,MED053,LOC002,2025-11-28,168,87,6.21,27.1
INV-20251128-MED053-LOC003,MED053,LOC003,2025-11-28,166,231,16.5,10.1
INV-20251128-MED053-LOC004,MED053,LOC004,2025-11-28,51,36,2.57,19.8
INV-20251128-MED053-LOC005,MED053,LOC005,2025-11-28,66,83,5.86,11.3
INV-20251128-MED053-LOC006,MED053,LOC006,2025-11-28,405,301,21.5,18.8
INV-20251128-MED053-LOC007,MED053,LOC007,2025-11-28,48,20,1.36,35.3
INV-20251128-MED054-LOC001,MED054,LOC001,2025-11-28,176,220,21.93,8.0
INV-20251128-MED054-LOC002,MED054,LOC002,2025-11-28,103,97,9.64,10.7
INV-20251128-MED054-LOC003,MED054,LOC003,2025-11-28,196,154,15.36,12.8
INV-20251128-MED054-LOC004,MED054,LOC004,2025-11-28,39,38,3.71,10.5
INV-20251128-MED054-LOC005,MED054,LOC005,2025-11-28,180,73,7.21,25.0
INV-20251128-MED054-LOC006,MED054,LOC006,2025-11-28,474,170,17.0,27.9
INV-20251128-MED054-LOC007,MED054,LOC007,2025-11-28,52,16,1.57,33.1
INV-20251128-MED055-LOC001,MED055,LOC001,2025-11-28,1299,709,64.43,20.2
INV-20251128-MED055-LOC002,MED055,LOC002,2025-11-28,583,265,24.07,24.2
INV-20251128-MED055-LOC003,MED055,LOC003,2025-11-28,927,522,47.43,19.5
INV-20251128-MED055-LOC004,MED055,LOC004,2025-11-28,151,88,7.93,19.0
INV-20251128-MED055-LOC005,MED055,LOC005,2025-11-28,274,216,19.57,14.0
INV-20251128-MED055-LOC006,MED055,LOC006,2025-11-28,962,471,42.79,22.5
INV-20251128-MED055-LOC007,MED055,LOC007,2025-11-28,83,34,3.07,27.0
INV-20251128-MED056-LOC001,MED056,LOC001,2025-11-28,509,759,58.36,8.7
INV-20251128-MED056-LOC002,MED056,LOC002,2025-11-28,289,305,23.43,12.3
INV-20251128-MED056-LOC003,MED056,LOC003,2025-11-28,684,564,43.36,15.8
INV-20251128-MED056-LOC004,MED056,LOC004,2025-11-28,277,251,19.29,14.4
INV-20251128-MED056-LOC005,MED056,LOC005,2025-11-28,251,217,16.64,15.1
INV-20251128-MED056-LOC006,MED056,LOC006,2025-11-28,556,522,40.14,13.9
INV-20251128-MED056-LOC007,MED056,LOC007,2025-11-28,34,41,3.14,10.8
INV-20251128-MED057-LOC001,MED057,LOC001,2025-11-28,676,521,43.36,15.6
INV-20251128-MED057-LOC002,MED057,LOC002,2025-11-28,439,238,19.79,22.2
INV-20251128-MED057-LOC003,MED057,LOC003,2025-11-28,261,381,31.71,8.2
INV-20251128-MED057-LOC004,MED057,LOC004,2025-11-28,380,218,18.14,20.9
INV-20251128-MED057-LOC005,MED057,LOC005,2025-11-28,273,192,15.93,17.1
INV-20251128-MED057-LOC006,MED057,LOC006,2025-11-28,525,384,32.0,16.4
INV-20251128-MED057-LOC007,MED057,LOC007,2025-11-28,35,31,2.57,13.6
INV-20251128-MED058-LOC001,MED058,LOC001,2025-11-28,530,696,53.5,9.9
INV-20251128-MED058-LOC002,MED058,LOC002,2025-11-28,382,251,19.29,19.8
INV-20251128-MED058-LOC003,MED058,LOC003,2025-11-28,566,511,39.29,14.4
INV-20251128-MED058-LOC004,MED058,LOC004,2025-11-28,166,231,17.71,9.4
INV-20251128-MED058-LOC005,MED058,LOC005,2025-11-28,142,195,14.93,9.5
INV-20251128-MED058-LOC006,MED058,LOC006,2025-11-28,386,509,39.14,9.9
INV-20251128-MED058-LOC007,MED058,LOC007,2025-11-28,51,38,2.86,17.8
INV-20251128-MED059-LOC001,MED059,LOC001,2025-11-28,279,399,36.21,7.7
INV-20251128-MED059-LOC002,MED059,LOC002,2025-11-28,349,166,15.07,23.2
INV-20251128-MED059-LOC003,MED059,LOC003,2025-11-28,335,339,30.79,10.9
INV-20251128-MED059-LOC004,MED059,LOC004,2025-11-28,88,45,4.07,21.6
INV-20251128-MED059-LOC005,MED059,LOC005,2025-11-28,125,126,11.43,10.9
INV-20251128-MED059-LOC006,MED059,LOC006,2025-11-28,564,318,28.86,19.5
INV-20251128-MED059-LOC007,MED059,LOC007,2025-11-28,40,29,2.57,15.6
INV-20251128-MED060-LOC001,MED060,LOC001,2025-11-28,95,47,4.64,20.5
INV-20251128-MED060-LOC002,MED060,LOC002,2025-11-28,36,26,2.57,14.0
INV-20251128-MED060-LOC003,MED060,LOC003,2025-11-28,69,38,3.79,18.2
INV-20251128-MED060-LOC004,MED060,LOC004,2025-11-28,21,8,0.71,29.6
INV-20251128-MED060-LOC005,MED060,LOC005,2025-11-28,48,13,1.21,39.7
INV-20251128-MED060-LOC006,MED060,LOC006,2025-11-28,109,43,4.21,25.9
INV-20251128-MED060-LOC007,MED060,LOC007,2025-11-28,48,5,0.36,133.3
INV-20251128-MED061-LOC001,MED061,LOC001,2025-11-28,990,1406,93.71,10.6
INV-20251128-MED061-LOC002,MED061,LOC002,2025-11-28,489,525,35.0,14.0
INV-20251128-MED061-LOC003,MED061,LOC003,2025-11-28,725,1146,76.36,9.5
INV-20251128-MED061-LOC004,MED061,LOC004,2025-11-28,183,202,13.43,13.6
INV-20251128-MED061-LOC005,MED061,LOC005,2025-11-28,363,473,31.5,11.5
INV-20251128-MED061-LOC006,MED061,LOC006,2025-11-28,1000,975,65.0,15.4
INV-20251128-MED061-LOC007,MED061,LOC007,2025-11-28,84,95,6.29,13.4
INV-20251128-MED062-LOC001,MED062,LOC001,2025-11-28,1252,1163,89.43,14.0
INV-20251128-MED062-LOC002,MED062,LOC002,2025-11-28,464,441,33.86,13.7
INV-20251128-MED062-LOC003,MED062,LOC003,2025-11-28,1210,923,70.93,17.1
INV-20251128-MED062-LOC004,MED062,LOC004,2025-11-28,120,152,11.64,10.3
INV-20251128-MED062-LOC005,MED062,LOC005,2025-11-28,607,391,30.07,20.2
INV-20251128-MED062-LOC006,MED062,LOC006,2025-11-28,965,871,67.0,14.4
INV-20251128-MED062-LOC007,MED062,LOC007,2025-11-28,43,66,5.07,8.5
INV-20251128-MED063-LOC001,MED063,LOC001,2025-11-28,504,522,34.79,14.5
INV-20251128-MED063-LOC002,MED063,LOC002,2025-11-28,222,208,13.86,16.0
INV-20251128-MED063-LOC003,MED063,LOC003,2025-11-28,543,409,27.21,20.0
INV-20251128-MED063-LOC004,MED063,LOC004,2025-11-28,78,77,5.07,15.4
INV-20251128-MED063-LOC005,MED063,LOC005,2025-11-28,87,180,12.0,7.2
INV-20251128-MED063-LOC006,MED063,LOC006,2025-11-28,448,387,25.79,17.4
INV-20251128-MED063-LOC007,MED063,LOC007,2025-11-28,30,33,2.14,14.0
INV-20251128-MED064-LOC001,MED064,LOC001,2025-11-28,1787,2106,161.93,11.0
INV-20251128-MED064-LOC002,MED064,LOC002,2025-11-28,772,922,70.86,10.9
INV-20251128-MED064-LOC003,MED064,LOC003,2025-11-28,1491,1815,139.57,10.7
INV-20251128-MED064-LOC004,MED064,LOC004,2025-11-28,374,269,20.64,18.1
INV-20251128-MED064-LOC005,MED064,LOC005,2025-11-28,968,734,56.43,17.2
INV-20251128-MED064-LOC006,MED064,LOC006,2025-11-28,1421,1529,117.57,12.1
INV-20251128-MED064-LOC007,MED064,LOC007,2025-11-28,222,133,10.21,21.7
INV-20251128-MED065-LOC001,MED065,LOC001,2025-11-28,473,509,50.86,9.3
INV-20251128-MED065-LOC002,MED065,LOC002,2025-11-28,190,213,21.21,9.0
INV-20251128-MED065-LOC003,MED065,LOC003,2025-11-28,573,400,39.93,14.4
INV-20251128-MED065-LOC004,MED065,LOC004,2025-11-28,127,67,6.64,19.1
INV-20251128-MED065-LOC005,MED065,LOC005,2025-11-28,254,174,17.36,14.6
INV-20251128-MED065-LOC006,MED065,LOC006,2025-11-28,902,366,36.57,24.7
INV-20251128-MED065-LOC007,MED065,LOC007,2025-11-28,88,28,2.71,32.5
INV-20251128-MED066-LOC001,MED066,LOC001,2025-11-28,675,1197,85.5,7.9
INV-20251128-MED066-LOC002,MED066,LOC002,2025-11-28,808,525,37.5,21.5
INV-20251128-MED066-LOC003,MED066,LOC003,2025-11-28,643,959,68.5,9.4
INV-20251128-MED066-LOC004,MED066,LOC004,2025-11-28,104,140,10.0,10.4
INV-20251128-MED066-LOC005,MED066,LOC005,2025-11-28,309,398,28.36,10.9
INV-20251128-MED066-LOC006,MED066,LOC006,2025-11-28,596,880,62.79,9.5
INV-20251128-MED066-LOC007,MED066,LOC007,2025-11-28,122,63,4.5,27.1
INV-20251128-MED067-LOC001,MED067,LOC001,2025-11-28,648,945,67.5,9.6
INV-20251128-MED067-LOC002,MED067,LOC002,2025-11-28,266,413,29.5,9.0
INV-20251128-MED067-LOC003,MED067,LOC003,2025-11-28,1000,766,54.71,18.3
INV-20251128-MED067-LOC004,MED067,LOC004,2025-11-28,91,138,9.79,9.3
INV-20251128-MED067-LOC005,MED067,LOC005,2025-11-28,193,327,23.29,8.3
INV-20251128-MED067-LOC006,MED067,LOC006,2025-11-28,1065,705,50.29,21.2
INV-20251128-MED067-LOC007,MED067,LOC007,2025-11-28,112,62,4.36,25.7
INV-20251128-MED068-LOC001,MED068,LOC001,2025-11-28,2980,4192,299.36,10.0
INV-20251128-MED068-LOC002,MED068,LOC002,2025-11-28,1353,1751,125.07,10.8
INV-20251128-MED068-LOC003,MED068,LOC003,2025-11-28,2743,3290,234.93,11.7
INV-20251128-MED068-LOC004,MED068,LOC004,2025-11-28,424,556,39.71,10.7
INV-20251128-MED068-LOC005,MED068,LOC005,2025-11-28,1030,1406,100.36,10.3
INV-20251128-MED068-LOC006,MED068,LOC006,2025-11-28,4425,4541,324.29,13.6
INV-20251128-MED068-LOC007,MED068,LOC007,2025-11-28,260,223,15.86,16.4
INV-20251128-MED069-LOC001,MED069,LOC001,2025-11-28,4546,3576,238.36,19.1
INV-20251128-MED069-LOC002,MED069,LOC002,2025-11-28,1510,1383,92.14,16.4
INV-20251128-MED069-LOC003,MED069,LOC003,2025-11-28,3360,2841,189.36,17.7
INV-20251128-MED069-LOC004,MED069,LOC004,2025-11-28,408,512,34.07,12.0
INV-20251128-MED069-LOC005,MED069,LOC005,2025-11-28,1313,1208,80.5,16.3
INV-20251128-MED069-LOC006,MED069,LOC006,2025-11-28,2584,3830,255.29,10.1
INV-20251128-MED069-LOC007,MED069,LOC007,2025-11-28,163,178,11.86,13.7
INV-20251128-MED070-LOC001,MED070,LOC001,2025-11-28,441,463,33.07,13.3
INV-20251128-MED070-LOC002,MED070,LOC002,2025-11-28,213,184,13.14,16.2
INV-20251128-MED070-LOC003,MED070,LOC003,2025-11-28,646,385,27.5,23.5
INV-20251128-MED070-LOC004,MED070,LOC004,2025-11-28,139,21,1.43,97.2
INV-20251128-MED070-LOC005,MED070,LOC005,2025-11-28,191,169,12.07,15.8
INV-20251128-MED070-LOC006,MED070,LOC006,2025-11-28,620,413,29.43,21.1
INV-20251128-MED070-LOC007,MED070,LOC007,2025-11-28,159,8,0.57,278.9
INV-20251128-MED071-LOC001,MED071,LOC001,2025-11-28,134,149,10.64,12.6
INV-20251128-MED071-LOC002,MED071,LOC002,2025-11-28,26,56,3.93,6.6
INV-20251128-MED071-LOC003,MED071,LOC003,2025-11-28,113,107,7.64,14.8
INV-20251128-MED071-LOC004,MED071,LOC004,2025-11-28,50,27,1.86,26.9
INV-20251128-MED071-LOC005,MED071,LOC005,2025-11-28,71,42,2.93,24.2
INV-20251128-MED071-LOC006,MED071,LOC006,2025-11-28,199,120,8.57,23.2
INV-20251128-MED071-LOC007,MED071,LOC007,2025-11-28,51,7,0.43,118.6
INV-20251128-MED072-LOC001,MED072,LOC001,2025-11-28,95,95,6.29,15.1
INV-20251128-MED072-LOC002,MED072,LOC002,2025-11-28,34,39,2.57,13.2
INV-20251128-MED072-LOC003,MED072,LOC003,2025-11-28,101,54,3.57,28.3
INV-20251128-MED072-LOC004,MED072,LOC004,2025-11-28,28,7,0.43,65.1
INV-20251128-MED072-LOC005,MED072,LOC005,2025-11-28,38,29,1.93,19.7
INV-20251128-MED072-LOC006,MED072,LOC006,2025-11-28,99,60,4.0,24.8
INV-20251128-MED072-LOC007,MED072,LOC007,2025-11-28,44,5,0.1,440.0
INV-20251128-MED073-LOC001,MED073,LOC001,2025-11-28,186,238,17.0,10.9
INV-20251128-MED073-LOC002,MED073,LOC002,2025-11-28,99,85,6.07,16.3
INV-20251128-MED073-LOC003,MED073,LOC003,2025-11-28,132,161,11.43,11.5
INV-20251128-MED073-LOC004,MED073,LOC004,2025-11-28,55,34,2.36,23.3
INV-20251128-MED073-LOC005,MED073,LOC005,2025-11-28,82,68,4.79,17.1
INV-20251128-MED073-LOC006,MED073,LOC006,2025-11-28,131,133,9.43,13.9
INV-20251128-MED073-LOC007,MED073,LOC007,2025-11-28,20,12,0.79,25.3
INV-20251128-MED074-LOC001,MED074,LOC001,2025-11-28,121,104,6.5,18.6
INV-20251128-MED074-LOC002,MED074,LOC002,2025-11-28,27,59,3.64,7.4
INV-20251128-MED074-LOC003,MED074,LOC003,2025-11-28,37,91,5.64,6.6
INV-20251128-MED074-LOC004,MED074,LOC004,2025-11-28,17,19,1.14,14.9
INV-20251128-MED074-LOC005,MED074,LOC005,2025-11-28,57,36,2.21,25.8
INV-20251128-MED074-LOC006,MED074,LOC006,2025-11-28,100,95,5.93,16.9
INV-20251128-MED074-LOC007,MED074,LOC007,2025-11-28,48,6,0.36,133.3
INV-20251128-MED075-LOC001,MED075,LOC001,2025-11-28,1130,771,55.07,20.5
INV-20251128-MED075-LOC002,MED075,LOC002,2025-11-28,331,310,22.14,15.0
INV-20251128-MED075-LOC003,MED075,LOC003,2025-11-28,947,609,43.43,21.8
INV-20251128-MED075-LOC004,MED075,LOC004,2025-11-28,167,31,2.21,75.6
INV-20251128-MED075-LOC005,MED075,LOC005,2025-11-28,392,264,18.79,20.9
INV-20251128-MED075-LOC006,MED075,LOC006,2025-11-28,366,563,40.21,9.1
INV-20251128-MED075-LOC007,MED075,LOC007,2025-11-28,50,47,3.29,15.2
INV-20251129-MED001-LOC001,MED001,LOC001,2025-11-29,503,754,57.93,8.7
